,Lat,Lon,,,,,,,,,,,,,,,,,,,,,start_building,target_building
10378,43.30505039,-1.979850899,,,,,,,,,,,,,,,,,,,,,5563,382
10379,43.30154925,-1.9896907,,,,,,,,,,,,,,,,,,,,,57,707
10380,43.32328711,-1.960078721,,,,,,,,,,,,,,,,,,,,,6196,4157
10381,43.3165063,-1.9695582,,,,,,,,,,,,,,,,,,,,,3406,2941
10382,43.3175863,-1.980736256,,,,,,,,,,,,,,,,,,,,,6060,6171
10383,43.31961,-1.96972655,,,,,,,,,,,,,,,,,,,,,49,2808
10384,43.29984634,-1.977541452,,,,,,,,,,,,,,,,,,,,,415,4815
10385,43.32271966,-1.972795282,,,,,,,,,,,,,,,,,,,,,1805,618
10386,43.32304073,-1.987047745,,,,,,,,,,,,,,,,,,,,,3379,37
10387,43.30355044,-1.958792034,,,,,,,,,,,,,,,,,,,,,3514,6045
10388,43.30992684,-1.969495551,,,,,,,,,,,,,,,,,,,,,2023,448
10389,43.3097032,-1.975339916,,,,,,,,,,,,,,,,,,,,,3017,5515
10390,43.31322457,-1.966177091,,,,,,,,,,,,,,,,,,,,,2248,4553
10391,43.3091138,-1.977095167,,,,,,,,,,,,,,,,,,,,,979,5551
10392,43.30413406,-2.012412311,,,,,,,,,,,,,,,,,,,,,3851,2439
10393,43.3116357,-2.0016104,,,,,,,,,,,,,,,,,,,,,89,3957
10394,43.30992991,-1.975766023,,,,,,,,,,,,,,,,,,,,,3914,1628
10395,43.32214824,-1.981923284,,,,,,,,,,,,,,,,,,,,,2898,528
10396,43.32302713,-1.986428449,,,,,,,,,,,,,,,,,,,,,6182,6196
10397,43.31348998,-1.958042488,,,,,,,,,,,,,,,,,,,,,3321,3512
10398,43.31431149,-1.982705739,,,,,,,,,,,,,,,,,,,,,5683,3006
10399,43.30220523,-2.002434523,,,,,,,,,,,,,,,,,,,,,2440,5894
10400,43.3044046,-1.9579565,,,,,,,,,,,,,,,,,,,,,560,5988
10401,43.32435698,-1.986593999,,,,,,,,,,,,,,,,,,,,,2909,81
10402,43.31284727,-1.975397632,,,,,,,,,,,,,,,,,,,,,319,238
10403,43.32313397,-1.973215935,,,,,,,,,,,,,,,,,,,,,4576,632
10404,43.30106133,-1.989093396,,,,,,,,,,,,,,,,,,,,,3315,713
10405,43.32707201,-1.969199296,,,,,,,,,,,,,,,,,,,,,5970,927
10406,43.31374653,-1.985146966,,,,,,,,,,,,,,,,,,,,,10,3656
10407,43.31047971,-1.980783118,,,,,,,,,,,,,,,,,,,,,461,6160
10408,43.3006421,-1.9822088,,,,,,,,,,,,,,,,,,,,,4626,4807
10409,43.3091138,-1.977095167,,,,,,,,,,,,,,,,,,,,,411,5551
10410,43.32164558,-1.983572282,,,,,,,,,,,,,,,,,,,,,6164,6204
10411,43.31479376,-2.00524918,,,,,,,,,,,,,,,,,,,,,38,3397
10412,43.30892195,-1.9807816,,,,,,,,,,,,,,,,,,,,,426,6071
10413,43.31861242,-1.967732253,,,,,,,,,,,,,,,,,,,,,2936,1565
10414,43.31799584,-1.953186014,,,,,,,,,,,,,,,,,,,,,3394,1139
10415,43.30614245,-1.982049967,,,,,,,,,,,,,,,,,,,,,1585,457
10416,43.31979776,-1.965183227,,,,,,,,,,,,,,,,,,,,,881,2858
10417,43.31568162,-1.9857759,,,,,,,,,,,,,,,,,,,,,465,5971
10418,43.3155496,-2.0040048,,,,,,,,,,,,,,,,,,,,,3023,3383
10419,43.31311485,-2.009347294,,,,,,,,,,,,,,,,,,,,,6000,5509
10420,43.30317317,-1.977942752,,,,,,,,,,,,,,,,,,,,,6033,6058
10421,43.3127446,-1.9840388,,,,,,,,,,,,,,,,,,,,,5999,3616
10422,43.31389032,-2.000796633,,,,,,,,,,,,,,,,,,,,,1986,3882
10423,43.31527077,-1.98565178,,,,,,,,,,,,,,,,,,,,,1085,3097
10424,43.3002243,-1.96309925,,,,,,,,,,,,,,,,,,,,,3591,5822
10425,43.31257621,-1.983005283,,,,,,,,,,,,,,,,,,,,,54,3660
10426,43.30496973,-1.985091061,,,,,,,,,,,,,,,,,,,,,885,880
10427,43.32054911,-1.983788688,,,,,,,,,,,,,,,,,,,,,4855,6207
10428,43.30725998,-2.010716925,,,,,,,,,,,,,,,,,,,,,5681,2910
10429,43.31385186,-2.001570134,,,,,,,,,,,,,,,,,,,,,8,3031
10430,43.3224637,-1.972348771,,,,,,,,,,,,,,,,,,,,,3619,5722
10431,43.30582317,-2.013517812,,,,,,,,,,,,,,,,,,,,,2058,2244
10432,43.31788018,-1.969350228,,,,,,,,,,,,,,,,,,,,,55,562
10433,43.30955229,-1.976287592,,,,,,,,,,,,,,,,,,,,,3562,1632
10434,43.3146595,-2.003224086,,,,,,,,,,,,,,,,,,,,,4594,3330
10435,43.3040401,-2.015846709,,,,,,,,,,,,,,,,,,,,,672,1916
10436,43.30623121,-1.975424137,,,,,,,,,,,,,,,,,,,,,4000,299
10437,43.30331913,-1.992344466,,,,,,,,,,,,,,,,,,,,,5788,854
10438,43.3004665,-1.99294436,,,,,,,,,,,,,,,,,,,,,1849,5915
10439,43.31692209,-1.974472901,,,,,,,,,,,,,,,,,,,,,2222,1606
10440,43.30467046,-1.979803383,,,,,,,,,,,,,,,,,,,,,1560,386
10441,43.31875249,-1.969154403,,,,,,,,,,,,,,,,,,,,,2849,563
10442,43.3244692,-1.982375936,,,,,,,,,,,,,,,,,,,,,825,6198
10443,43.32045112,-1.953224149,,,,,,,,,,,,,,,,,,,,,825,1068
10444,43.31940825,-1.954244,,,,,,,,,,,,,,,,,,,,,732,1191
10445,43.32194822,-1.982765475,,,,,,,,,,,,,,,,,,,,,609,6205
10446,43.32820215,-1.970069124,,,,,,,,,,,,,,,,,,,,,3632,901
10447,43.32237758,-1.985309868,,,,,,,,,,,,,,,,,,,,,2803,59
10448,43.31125614,-1.97699933,,,,,,,,,,,,,,,,,,,,,6239,1623
10449,43.30623121,-1.975424137,,,,,,,,,,,,,,,,,,,,,3706,299
10450,43.32317955,-1.97508515,,,,,,,,,,,,,,,,,,,,,3592,5561
10451,43.3244692,-1.982375936,,,,,,,,,,,,,,,,,,,,,1631,6198
10452,43.30172345,-1.98982345,,,,,,,,,,,,,,,,,,,,,77,708
10453,43.32322358,-1.971234404,,,,,,,,,,,,,,,,,,,,,6053,622
10454,43.31291202,-1.971729867,,,,,,,,,,,,,,,,,,,,,1542,5482
10455,43.30366322,-1.962900952,,,,,,,,,,,,,,,,,,,,,2904,5068
10456,43.31116316,-2.012956065,,,,,,,,,,,,,,,,,,,,,610,2468
10457,43.31584243,-1.977629467,,,,,,,,,,,,,,,,,,,,,5477,429
10458,43.32820215,-1.970069124,,,,,,,,,,,,,,,,,,,,,3696,901
10459,43.30550195,-2.012725886,,,,,,,,,,,,,,,,,,,,,852,4695
10460,43.3154175,-1.989214272,,,,,,,,,,,,,,,,,,,,,517,3000
10461,43.31007078,-1.976672154,,,,,,,,,,,,,,,,,,,,,2837,1630
10462,43.32044288,-1.968119616,,,,,,,,,,,,,,,,,,,,,3575,2791
10463,43.32299851,-1.991053805,,,,,,,,,,,,,,,,,,,,,3369,12
10464,43.32054911,-1.983788688,,,,,,,,,,,,,,,,,,,,,3843,6207
10465,43.32784566,-1.967916576,,,,,,,,,,,,,,,,,,,,,528,984
10466,43.29978353,-1.991513743,,,,,,,,,,,,,,,,,,,,,274,674
10467,43.32250152,-1.982167838,,,,,,,,,,,,,,,,,,,,,6238,527
10468,43.3084034,-2.0035159,,,,,,,,,,,,,,,,,,,,,3066,1806
10469,43.30713451,-1.964851283,,,,,,,,,,,,,,,,,,,,,5482,326
10470,43.31916492,-1.968388804,,,,,,,,,,,,,,,,,,,,,5979,1576
10471,43.30307212,-1.976748233,,,,,,,,,,,,,,,,,,,,,527,294
10472,43.29460047,-1.949952563,,,,,,,,,,,,,,,,,,,,,61,5106
10473,43.30063699,-1.987537222,,,,,,,,,,,,,,,,,,,,,963,698
10474,43.31890288,-1.982627986,,,,,,,,,,,,,,,,,,,,,1571,6186
10475,43.30598965,-2.016201036,,,,,,,,,,,,,,,,,,,,,998,2218
10476,43.30049021,-1.984056468,,,,,,,,,,,,,,,,,,,,,5906,797
10477,43.32141655,-1.986534188,,,,,,,,,,,,,,,,,,,,,282,5516
10478,43.31873909,-1.979554369,,,,,,,,,,,,,,,,,,,,,2459,6179
10479,43.32158886,-1.975017,,,,,,,,,,,,,,,,,,,,,1604,603
10480,43.32476118,-1.98356613,,,,,,,,,,,,,,,,,,,,,2943,3073
10481,43.30964688,-2.012882887,,,,,,,,,,,,,,,,,,,,,5773,2425
10482,43.31033547,-1.972943086,,,,,,,,,,,,,,,,,,,,,5693,1620
10483,43.31975102,-1.983228867,,,,,,,,,,,,,,,,,,,,,1542,6209
10484,43.3135809,-1.9840527,,,,,,,,,,,,,,,,,,,,,4820,3092
10485,43.3180327,-1.9721425,,,,,,,,,,,,,,,,,,,,,786,1589
10486,43.30889739,-1.964269322,,,,,,,,,,,,,,,,,,,,,4870,327
10487,43.32387187,-1.977801554,,,,,,,,,,,,,,,,,,,,,78,599
10488,43.31415708,-2.000509598,,,,,,,,,,,,,,,,,,,,,7,3351
10489,43.3172725,-1.969409607,,,,,,,,,,,,,,,,,,,,,3617,556
10490,43.31390508,-1.984269593,,,,,,,,,,,,,,,,,,,,,65,3091
10491,43.311345,-1.987157532,,,,,,,,,,,,,,,,,,,,,426,3713
10492,43.3050687,-1.99572215,,,,,,,,,,,,,,,,,,,,,3734,717
10493,43.29785964,-1.990778749,,,,,,,,,,,,,,,,,,,,,1788,6142
10494,43.30060604,-1.991574579,,,,,,,,,,,,,,,,,,,,,760,4747
10495,43.30924252,-1.975701011,,,,,,,,,,,,,,,,,,,,,3348,437
10496,43.3118101,-1.98794615,,,,,,,,,,,,,,,,,,,,,3961,3708
10497,43.30328955,-1.981622253,,,,,,,,,,,,,,,,,,,,,31,5683
10498,43.31272779,-1.982814869,,,,,,,,,,,,,,,,,,,,,6177,3638
10499,43.32000347,-1.955436906,,,,,,,,,,,,,,,,,,,,,1858,1172
10500,43.31318425,-1.9840701,,,,,,,,,,,,,,,,,,,,,3073,3620
10501,43.3171947,-1.967964015,,,,,,,,,,,,,,,,,,,,,5477,885
10502,43.32255422,-1.984489623,,,,,,,,,,,,,,,,,,,,,1025,61
10503,43.3099099,-1.976600367,,,,,,,,,,,,,,,,,,,,,1993,1624
10504,43.29971715,-1.980774773,,,,,,,,,,,,,,,,,,,,,6135,4810
10505,43.31609834,-1.986708627,,,,,,,,,,,,,,,,,,,,,60,6130
10506,43.31595763,-1.981519742,,,,,,,,,,,,,,,,,,,,,1995,421
10507,43.29954388,-1.986584843,,,,,,,,,,,,,,,,,,,,,5980,702
10508,43.31805838,-1.975374568,,,,,,,,,,,,,,,,,,,,,2441,2834
10509,43.3130876,-1.9847953,,,,,,,,,,,,,,,,,,,,,385,3621
10510,43.3143696,-1.991258741,,,,,,,,,,,,,,,,,,,,,437,3678
10511,43.31238458,-2.004945714,,,,,,,,,,,,,,,,,,,,,1227,5942
10512,43.30517996,-1.983182419,,,,,,,,,,,,,,,,,,,,,463,4681
10513,43.32777985,-1.968343133,,,,,,,,,,,,,,,,,,,,,2981,988
10514,43.31487392,-2.002812045,,,,,,,,,,,,,,,,,,,,,67,3339
10515,43.3119462,-1.984574813,,,,,,,,,,,,,,,,,,,,,4699,3610
10516,43.30021054,-1.979390853,,,,,,,,,,,,,,,,,,,,,925,4820
10517,43.31586507,-2.006427671,,,,,,,,,,,,,,,,,,,,,2801,4567
10518,43.30418177,-1.993438379,,,,,,,,,,,,,,,,,,,,,2953,4749
10519,43.30761609,-1.981507284,,,,,,,,,,,,,,,,,,,,,3364,3591
10520,43.31063355,-1.979659756,,,,,,,,,,,,,,,,,,,,,6061,410
10521,43.32374778,-1.969191988,,,,,,,,,,,,,,,,,,,,,1993,6091
10522,43.31413318,-1.989696087,,,,,,,,,,,,,,,,,,,,,4733,3826
10523,43.32016516,-1.968691712,,,,,,,,,,,,,,,,,,,,,1770,2803
10524,43.30701153,-1.963433407,,,,,,,,,,,,,,,,,,,,,6165,318
10525,43.3124558,-1.95581325,,,,,,,,,,,,,,,,,,,,,4135,3552
10526,43.32045689,-1.968437005,,,,,,,,,,,,,,,,,,,,,950,2782
10527,43.30048475,-1.978182771,,,,,,,,,,,,,,,,,,,,,6091,4687
10528,43.31568146,-2.004192568,,,,,,,,,,,,,,,,,,,,,4705,3385
10529,43.31936752,-1.970810148,,,,,,,,,,,,,,,,,,,,,448,1873
10530,43.30120673,-1.977378864,,,,,,,,,,,,,,,,,,,,,2240,4841
10531,43.30792765,-2.016499065,,,,,,,,,,,,,,,,,,,,,1679,2246
10532,43.32509878,-1.96685321,,,,,,,,,,,,,,,,,,,,,5484,4070
10533,43.30935848,-1.966652169,,,,,,,,,,,,,,,,,,,,,1008,2922
10534,43.32264842,-1.986035045,,,,,,,,,,,,,,,,,,,,,3614,56
10535,43.31086402,-1.987290612,,,,,,,,,,,,,,,,,,,,,2001,3702
10536,43.31333555,-1.98962666,,,,,,,,,,,,,,,,,,,,,3762,3799
10537,43.3180327,-1.9721425,,,,,,,,,,,,,,,,,,,,,3377,1589
10538,43.3132796,-1.9855568,,,,,,,,,,,,,,,,,,,,,5680,3655
10539,43.32180549,-1.980301271,,,,,,,,,,,,,,,,,,,,,3964,32
10540,43.30333027,-2.014532937,,,,,,,,,,,,,,,,,,,,,2011,4699
10541,43.31113789,-2.003284673,,,,,,,,,,,,,,,,,,,,,6002,3986
10542,43.32435698,-1.986593999,,,,,,,,,,,,,,,,,,,,,3404,81
10543,43.31568162,-1.9857759,,,,,,,,,,,,,,,,,,,,,2431,5971
10544,43.32503624,-1.988933809,,,,,,,,,,,,,,,,,,,,,3337,29
10545,43.32361798,-1.988419945,,,,,,,,,,,,,,,,,,,,,4566,65
10546,43.31880435,-1.975408969,,,,,,,,,,,,,,,,,,,,,1902,2833
10547,43.30620464,-1.973720386,,,,,,,,,,,,,,,,,,,,,3626,312
10548,43.31296359,-1.953854798,,,,,,,,,,,,,,,,,,,,,558,2551
10549,43.31219209,-2.003368582,,,,,,,,,,,,,,,,,,,,,6230,3370
10550,43.30620464,-1.973720386,,,,,,,,,,,,,,,,,,,,,1664,312
10551,43.320792,-1.983155659,,,,,,,,,,,,,,,,,,,,,1171,2831
10552,43.30437609,-2.00364364,,,,,,,,,,,,,,,,,,,,,541,5486
10553,43.32282614,-1.987693505,,,,,,,,,,,,,,,,,,,,,571,6000
10554,43.3180907,-1.971658518,,,,,,,,,,,,,,,,,,,,,3097,1603
10555,43.31219485,-1.956047382,,,,,,,,,,,,,,,,,,,,,902,3554
10556,43.3045467,-1.961334882,,,,,,,,,,,,,,,,,,,,,2816,106
10557,43.32214824,-1.981923284,,,,,,,,,,,,,,,,,,,,,4207,528
10558,43.3142462,-1.9803167,,,,,,,,,,,,,,,,,,,,,2820,6039
10559,43.3139172,-1.988414007,,,,,,,,,,,,,,,,,,,,,1673,875
10560,43.32572914,-1.970133816,,,,,,,,,,,,,,,,,,,,,2455,891
10561,43.31892212,-1.956759481,,,,,,,,,,,,,,,,,,,,,6170,1217
10562,43.31453262,-1.980428145,,,,,,,,,,,,,,,,,,,,,432,6036
10563,43.31911538,-1.970150083,,,,,,,,,,,,,,,,,,,,,425,1593
10564,43.31679254,-1.980920706,,,,,,,,,,,,,,,,,,,,,6215,436
10565,43.31239171,-1.991480437,,,,,,,,,,,,,,,,,,,,,4693,3820
10566,43.30416685,-1.982366192,,,,,,,,,,,,,,,,,,,,,3099,5679
10567,43.3148935,-2.00771765,,,,,,,,,,,,,,,,,,,,,3839,2043
10568,43.30713451,-1.964851283,,,,,,,,,,,,,,,,,,,,,78,326
10569,43.3053079,-1.973520733,,,,,,,,,,,,,,,,,,,,,3655,5
10570,43.32152914,-1.973042951,,,,,,,,,,,,,,,,,,,,,4485,872
10571,43.30844673,-2.007466398,,,,,,,,,,,,,,,,,,,,,5789,3082
10572,43.31309866,-1.981644786,,,,,,,,,,,,,,,,,,,,,631,5993
10573,43.3084718,-2.00661945,,,,,,,,,,,,,,,,,,,,,3405,1812
10574,43.31769079,-1.970329745,,,,,,,,,,,,,,,,,,,,,3976,5998
10575,43.31241005,-1.98288625,,,,,,,,,,,,,,,,,,,,,4837,3633
10576,43.32784566,-1.967916576,,,,,,,,,,,,,,,,,,,,,316,984
10577,43.3210771,-1.95837111,,,,,,,,,,,,,,,,,,,,,2912,1233
10578,43.30848451,-1.979114649,,,,,,,,,,,,,,,,,,,,,6032,409
10579,43.30924475,-1.96639135,,,,,,,,,,,,,,,,,,,,,1618,2919
10580,43.31875662,-1.970949215,,,,,,,,,,,,,,,,,,,,,2427,1604
10581,43.32340363,-1.987055789,,,,,,,,,,,,,,,,,,,,,2915,51
10582,43.30490853,-1.962370649,,,,,,,,,,,,,,,,,,,,,291,5709
10583,43.31461695,-1.9884592,,,,,,,,,,,,,,,,,,,,,5862,3838
10584,43.32284833,-1.986944187,,,,,,,,,,,,,,,,,,,,,6260,39
10585,43.30024156,-1.985785605,,,,,,,,,,,,,,,,,,,,,37,4658
10586,43.32293037,-1.986988907,,,,,,,,,,,,,,,,,,,,,2911,38
10587,43.32180549,-1.980301271,,,,,,,,,,,,,,,,,,,,,334,32
10588,43.32160583,-1.972302478,,,,,,,,,,,,,,,,,,,,,5245,1888
10589,43.32045689,-1.968437005,,,,,,,,,,,,,,,,,,,,,3548,2782
10590,43.30672563,-1.973521466,,,,,,,,,,,,,,,,,,,,,3378,310
10591,43.31988657,-1.96861564,,,,,,,,,,,,,,,,,,,,,2806,2785
10592,43.32150485,-1.97032705,,,,,,,,,,,,,,,,,,,,,872,2797
10593,43.31390508,-1.984269593,,,,,,,,,,,,,,,,,,,,,596,3091
10594,43.32198158,-1.971982804,,,,,,,,,,,,,,,,,,,,,5382,1899
10595,43.30780253,-2.003078975,,,,,,,,,,,,,,,,,,,,,3001,2990
10596,43.31227811,-1.98259273,,,,,,,,,,,,,,,,,,,,,1862,3653
10597,43.32152914,-1.973042951,,,,,,,,,,,,,,,,,,,,,1513,872
10598,43.3179377,-1.9726222,,,,,,,,,,,,,,,,,,,,,11,1596
10599,43.31815709,-1.973283202,,,,,,,,,,,,,,,,,,,,,2807,1871
10600,43.3118372,-1.983419185,,,,,,,,,,,,,,,,,,,,,3993,3609
10601,43.31561695,-2.009692162,,,,,,,,,,,,,,,,,,,,,3620,5922
10602,43.30719533,-2.002082176,,,,,,,,,,,,,,,,,,,,,3622,1825
10603,43.30121682,-1.981124479,,,,,,,,,,,,,,,,,,,,,80,803
10604,43.31049338,-2.011336364,,,,,,,,,,,,,,,,,,,,,6168,3404
10605,43.30933056,-2.01558407,,,,,,,,,,,,,,,,,,,,,4813,2461
10606,43.32714792,-1.969532289,,,,,,,,,,,,,,,,,,,,,2436,940
10607,43.30832676,-1.963215322,,,,,,,,,,,,,,,,,,,,,50,330
10608,43.30245954,-1.975582713,,,,,,,,,,,,,,,,,,,,,62,6062
10609,43.29869559,-1.992156936,,,,,,,,,,,,,,,,,,,,,3816,5476
10610,43.31824455,-1.97683657,,,,,,,,,,,,,,,,,,,,,39,1643
10611,43.30440559,-1.977959619,,,,,,,,,,,,,,,,,,,,,1575,297
10612,43.30622001,-1.96747496,,,,,,,,,,,,,,,,,,,,,1782,4855
10613,43.30120673,-1.977378864,,,,,,,,,,,,,,,,,,,,,467,4841
10614,43.30455084,-1.988180724,,,,,,,,,,,,,,,,,,,,,612,745
10615,43.31458333,-2.006585249,,,,,,,,,,,,,,,,,,,,,1564,3381
10616,43.32445779,-1.97911478,,,,,,,,,,,,,,,,,,,,,3054,3071
10617,43.31667594,-1.983145706,,,,,,,,,,,,,,,,,,,,,1888,6166
10618,43.31711112,-1.958930247,,,,,,,,,,,,,,,,,,,,,39,1467
10619,43.31736184,-1.981320729,,,,,,,,,,,,,,,,,,,,,5511,435
10620,43.32209192,-1.976079528,,,,,,,,,,,,,,,,,,,,,3522,6239
10621,43.30719533,-2.002082176,,,,,,,,,,,,,,,,,,,,,3833,1825
10622,43.3127446,-1.9840388,,,,,,,,,,,,,,,,,,,,,5511,3616
10623,43.31380047,-1.95884201,,,,,,,,,,,,,,,,,,,,,3755,3515
10624,43.32279153,-1.9751234,,,,,,,,,,,,,,,,,,,,,6208,605
10625,43.30262482,-1.975371053,,,,,,,,,,,,,,,,,,,,,2791,293
10626,43.31873909,-1.979554369,,,,,,,,,,,,,,,,,,,,,2851,6179
10627,43.30063747,-2.008374165,,,,,,,,,,,,,,,,,,,,,6035,1949
10628,43.3149398,-1.9700305,,,,,,,,,,,,,,,,,,,,,6168,2979
10629,43.32640665,-1.967317566,,,,,,,,,,,,,,,,,,,,,91,974
10630,43.30868346,-1.980610747,,,,,,,,,,,,,,,,,,,,,4066,413
10631,43.31291202,-1.971729867,,,,,,,,,,,,,,,,,,,,,2261,5482
10632,43.31883795,-1.96782965,,,,,,,,,,,,,,,,,,,,,6257,1580
10633,43.3122782,-1.985733875,,,,,,,,,,,,,,,,,,,,,6196,3611
10634,43.31345375,-1.9857052,,,,,,,,,,,,,,,,,,,,,38,3654
10635,43.32198113,-1.9872068,,,,,,,,,,,,,,,,,,,,,5332,2844
10636,43.31024347,-2.001027954,,,,,,,,,,,,,,,,,,,,,31,3985
10637,43.31632596,-1.967227513,,,,,,,,,,,,,,,,,,,,,4539,2890
10638,43.30122216,-2.005009259,,,,,,,,,,,,,,,,,,,,,628,1668
10639,43.32007844,-1.979524984,,,,,,,,,,,,,,,,,,,,,4544,6178
10640,43.31120375,-2.007261449,,,,,,,,,,,,,,,,,,,,,6093,3317
10641,43.30761609,-1.981507284,,,,,,,,,,,,,,,,,,,,,1611,3591
10642,43.32305003,-1.975590588,,,,,,,,,,,,,,,,,,,,,3657,609
10643,43.31502453,-1.980867878,,,,,,,,,,,,,,,,,,,,,611,6163
10644,43.31239173,-1.965204578,,,,,,,,,,,,,,,,,,,,,522,4538
10645,43.31133871,-1.999881032,,,,,,,,,,,,,,,,,,,,,5516,3916
10646,43.3229366,-1.95520343,,,,,,,,,,,,,,,,,,,,,3000,4487
10647,43.30499027,-1.993851756,,,,,,,,,,,,,,,,,,,,,1848,4641
10648,43.32092528,-1.982781768,,,,,,,,,,,,,,,,,,,,,6240,2832
10649,43.31558044,-1.9839778,,,,,,,,,,,,,,,,,,,,,1440,3093
10650,43.32373549,-1.984431975,,,,,,,,,,,,,,,,,,,,,4785,77
10651,43.29943611,-1.989922334,,,,,,,,,,,,,,,,,,,,,1705,669
10652,43.311818,-1.983776728,,,,,,,,,,,,,,,,,,,,,52,3614
10653,43.3273974,-1.967607785,,,,,,,,,,,,,,,,,,,,,430,945
10654,43.32056358,-1.966285756,,,,,,,,,,,,,,,,,,,,,603,2865
10655,43.31960434,-1.976577028,,,,,,,,,,,,,,,,,,,,,3393,1651
10656,43.29945073,-1.972481615,,,,,,,,,,,,,,,,,,,,,1896,5692
10657,43.31261518,-1.970966911,,,,,,,,,,,,,,,,,,,,,1644,1607
10658,43.323731,-1.988073578,,,,,,,,,,,,,,,,,,,,,3673,64
10659,43.31182519,-2.002451137,,,,,,,,,,,,,,,,,,,,,1871,3952
10660,43.32628085,-1.967883422,,,,,,,,,,,,,,,,,,,,,2947,959
10661,43.30205491,-1.9770785,,,,,,,,,,,,,,,,,,,,,5678,5693
10662,43.31248147,-2.004189595,,,,,,,,,,,,,,,,,,,,,6020,3357
10663,43.32272715,-1.983463887,,,,,,,,,,,,,,,,,,,,,5990,90
10664,43.31259933,-1.971555522,,,,,,,,,,,,,,,,,,,,,400,1621
10665,43.32015492,-1.972815273,,,,,,,,,,,,,,,,,,,,,2785,1881
10666,43.29626923,-1.990799684,,,,,,,,,,,,,,,,,,,,,2227,2300
10667,43.31741395,-1.971063751,,,,,,,,,,,,,,,,,,,,,461,564
10668,43.30333716,-1.976360116,,,,,,,,,,,,,,,,,,,,,3699,6055
10669,43.31330902,-1.983297988,,,,,,,,,,,,,,,,,,,,,5659,3643
10670,43.30844673,-2.007466398,,,,,,,,,,,,,,,,,,,,,6210,3082
10671,43.32275154,-1.957122277,,,,,,,,,,,,,,,,,,,,,478,4223
10672,43.30691795,-1.998345771,,,,,,,,,,,,,,,,,,,,,1983,2480
10673,43.29706315,-1.99044203,,,,,,,,,,,,,,,,,,,,,50,2311
10674,43.32078381,-1.985540386,,,,,,,,,,,,,,,,,,,,,618,3098
10675,43.32376308,-1.962520015,,,,,,,,,,,,,,,,,,,,,1581,4062
10676,43.31083827,-2.003534335,,,,,,,,,,,,,,,,,,,,,3842,3978
10677,43.31692693,-1.96843365,,,,,,,,,,,,,,,,,,,,,6135,883
10678,43.3015011,-1.981628161,,,,,,,,,,,,,,,,,,,,,838,800
10679,43.32497804,-1.988950155,,,,,,,,,,,,,,,,,,,,,5552,5314
10680,43.32523639,-1.989074465,,,,,,,,,,,,,,,,,,,,,3050,5323
10681,43.3032463,-1.991814317,,,,,,,,,,,,,,,,,,,,,2447,4736
10682,43.3131435,-1.983022069,,,,,,,,,,,,,,,,,,,,,4854,3641
10683,43.31936752,-1.970810148,,,,,,,,,,,,,,,,,,,,,561,1873
10684,43.32410238,-1.97589265,,,,,,,,,,,,,,,,,,,,,3386,5990
10685,43.32015492,-1.972815273,,,,,,,,,,,,,,,,,,,,,3008,1881
10686,43.32230495,-1.977715167,,,,,,,,,,,,,,,,,,,,,3635,590
10687,43.29842071,-2.000742804,,,,,,,,,,,,,,,,,,,,,2447,1698
10688,43.31741119,-1.931484672,,,,,,,,,,,,,,,,,,,,,6038,374
10689,43.31684167,-1.968198949,,,,,,,,,,,,,,,,,,,,,3537,887
10690,43.31883604,-1.970570184,,,,,,,,,,,,,,,,,,,,,6172,1575
10691,43.32643828,-1.969397147,,,,,,,,,,,,,,,,,,,,,3881,903
10692,43.32019657,-1.9769529,,,,,,,,,,,,,,,,,,,,,3592,1648
10693,43.30634584,-1.980281501,,,,,,,,,,,,,,,,,,,,,892,401
10694,43.32284833,-1.986944187,,,,,,,,,,,,,,,,,,,,,1807,39
10695,43.32005369,-1.982441802,,,,,,,,,,,,,,,,,,,,,1647,6210
10696,43.31807123,-1.9504012,,,,,,,,,,,,,,,,,,,,,612,1382
10697,43.31898795,-1.971574266,,,,,,,,,,,,,,,,,,,,,3097,1863
10698,43.32597462,-1.967461364,,,,,,,,,,,,,,,,,,,,,5205,944
10699,43.30121075,-1.96257205,,,,,,,,,,,,,,,,,,,,,4822,5830
10700,43.31850052,-1.972065926,,,,,,,,,,,,,,,,,,,,,763,1587
10701,43.3249147,-1.985296651,,,,,,,,,,,,,,,,,,,,,3030,6195
10702,43.31491503,-1.988911984,,,,,,,,,,,,,,,,,,,,,2230,3007
10703,43.3127729,-1.98568555,,,,,,,,,,,,,,,,,,,,,290,3630
10704,43.32373549,-1.984431975,,,,,,,,,,,,,,,,,,,,,3625,77
10705,43.31755367,-1.982645194,,,,,,,,,,,,,,,,,,,,,528,6174
10706,43.31783497,-1.967442173,,,,,,,,,,,,,,,,,,,,,3712,553
10707,43.31531453,-2.005253409,,,,,,,,,,,,,,,,,,,,,4866,3390
10708,43.3156822,-2.00392775,,,,,,,,,,,,,,,,,,,,,77,3387
10709,43.31261518,-1.970966911,,,,,,,,,,,,,,,,,,,,,6053,1607
10710,43.31811372,-1.947156876,,,,,,,,,,,,,,,,,,,,,4126,1298
10711,43.31510338,-1.983419668,,,,,,,,,,,,,,,,,,,,,5376,6069
10712,43.31309465,-1.980502243,,,,,,,,,,,,,,,,,,,,,891,6136
10713,43.32136874,-1.96969339,,,,,,,,,,,,,,,,,,,,,2947,2774
10714,43.309529,-1.966725186,,,,,,,,,,,,,,,,,,,,,5551,2916
