,Unnamed: 0,ID_viaje,Estado cerrado,Duracion,Id de estacion de inicio,Fecha de inicio,Nombre de estacion de inicio,Fecha de fin,Id de estacion de fin de viaje,Nombre de estacion de fin de viaje,ID de ciclista,Msnbc de bicicleta,Moto identificador publico,Modelo de bicicleta,Nombre de producto,start_lat,start_lon,target_lat,target_lon,starttime,withinC,withinCend,start_building,target_building
1399,236090,1166158,NORMAL,491,12,2022-09-19 15:15:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 15:23,20.0,20 - TABAKALERA,6435,P15862,217.0,FIT,Dbizi Ordinario,43.32547895034297,-1.97400109580334,43.320596200000004,-1.9716176999999997,2022-09-19 15:15:00,True,True,595,1890
1400,236086,1166162,NORMAL,731,28,2022-09-19 15:16:00,28 - ISABEL II,19/09/2022 15:28,15.0,15 - SEGUNDO IZPIZUA,6168,E20003,134.0,FIT,Dbizi Ordinario,43.30234028810987,-1.9764275977575476,43.31905375,-1.96791915,2022-09-19 15:16:00,True,True,307,1573
1401,236085,1166163,NORMAL,430,12,2022-09-19 15:16:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 15:23,20.0,20 - TABAKALERA,7851,P15820,29.0,FIT,Dbizi Ordinario,43.32472701825999,-1.9751080310571518,43.31818803440208,-1.9708124330850971,2022-09-19 15:16:00,True,True,593,1583
1402,236084,1166164,NORMAL,1205,43,2022-09-19 15:17:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,19/09/2022 15:37,2.0,02 - BRETXA,585,P15929,296.0,FIT,Ordinario,43.31164175227316,-2.0076733969692984,43.321948216446884,-1.9827654753247528,2022-09-19 15:17:00,True,True,3326,6205
1403,236083,1166165,NORMAL,892,9,2022-09-19 15:17:00,09 - EASO,19/09/2022 15:32,45.0,45 - XABIER LIZARDI,16162,P35480,851.0,EFIT,Dbizi Ordinario,43.310231874538175,-1.9902970606443893,43.300981140907325,-2.0107738225923537,2022-09-19 15:17:00,True,True,3764,1932
1404,236082,1166166,NORMAL,1052,33,2022-09-19 15:17:00,33 - ANTZIETA,19/09/2022 15:35,18.0,18 - TERESA DE CALCUTA,2288,P32408,708.0,EFIT,Ordinario,43.30664865877694,-1.9616105791871727,43.32026802064537,-1.972764352933006,2022-09-19 15:17:00,True,True,5215,1868
1405,236077,1166171,NORMAL,705,21,2022-09-19 15:18:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 15:30,2.0,02 - BRETXA,1627,P32377,764.0,EFIT,Ordinario,43.322526373343194,-1.967982293712883,43.322554221258315,-1.9844896234859903,2022-09-19 15:18:00,True,True,723,61
1406,236078,1166170,NORMAL,232,10,2022-09-19 15:18:00,10 - PEÑA Y GOÑI,19/09/2022 15:22,19.0,19 - FRANTZIA PASEALEKUA,13068,P32396,748.0,EFIT,Ordinario,43.317922684527275,-1.979500476047551,43.31753032790199,-1.974542607665717,2022-09-19 15:18:00,True,True,1560,871
1407,236079,1166169,NORMAL,1084,43,2022-09-19 15:18:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,19/09/2022 15:36,10.0,10 - PEÑA Y GOÑI,22152,P15923,73.0,FIT,Dbizi Ordinario,43.3053534,-2.01741675,43.32476593445357,-1.975498084842004,2022-09-19 15:18:00,True,True,5787,592
1408,236080,1166168,NORMAL,322,21,2022-09-19 15:18:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 15:23,30.0,30 - HUMBOLDT,2032,P32358,796.0,EFIT,Ordinario Grupal empresa -5,43.320297191486155,-1.9729915114194407,43.31113097338695,-1.96784113007412,2022-09-19 15:18:00,True,True,1855,4535
1409,236081,1166167,NORMAL,1134,40,2022-09-19 15:18:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,19/09/2022 15:37,14.0,14 - BERMINGHAM,4193,P15724,271.0,FIT,Ordinario Grupal FN o FNE -5,43.31238458100365,-2.004945713729908,43.32048986906653,-1.9732102531585671,2022-09-19 15:18:00,True,True,5942,1864
1410,236076,1166172,NORMAL,462,7,2022-09-19 15:19:00,07 - MARQUÉS MIRAFLORES,19/09/2022 15:26,38.0,38 - KRISTINA INFANTA,1647,P15854,251.0,FIT,Ordinario,43.31424620000001,-1.9803167000000002,43.3148714,-2.005483700000001,2022-09-19 15:19:00,True,True,6039,3392
1411,236075,1166173,NORMAL,2292,40,2022-09-19 15:19:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,19/09/2022 15:57,10.0,10 - PEÑA Y GOÑI,22458,P15919,205.0,FIT,Dbizi Ocasional Grupal,43.3099935324237,-2.014050756527035,43.32442405,-1.9899338,2022-09-19 15:19:00,True,True,2456,6001
1412,236074,1166174,NORMAL,1092,40,2022-09-19 15:19:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,19/09/2022 15:37,10.0,10 - PEÑA Y GOÑI,22470,P15891,261.0,FIT,Dbizi Ocasional Grupal,43.31245460524329,-2.000270199837576,43.320154919616186,-1.972815272671064,2022-09-19 15:19:00,True,True,3895,1881
1413,236073,1166175,NORMAL,778,46,2022-09-19 15:19:00,46 - TOLOSA HIRIBIDEA-AMERIKA,19/09/2022 15:32,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,9565,P15898,294.0,FIT,Dbizi Ordinario,43.3070070118199,-2.0069943833803263,43.310796828283,-1.9651132566277167,2022-09-19 15:19:00,True,True,5492,260
1414,236072,1166176,NORMAL,501,35,2022-09-19 15:19:00,35 - MUNTO,19/09/2022 15:27,41.0,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,22734,P35476,856.0,EFIT,Dbizi Ordinario,43.30751624308935,-1.9923069288529018,43.307321395583294,-2.0151204474588544,2022-09-19 15:19:00,True,True,3935,2233
1415,236071,1166177,FORCED_CLOSED,2,37,2022-09-19 15:19:00,37 - ANDOAIN,19/09/2022 15:19,30.0,30 - HUMBOLDT,5542,E20000,230.0,FIT,Dbizi Ordinario,43.29978308979974,-1.994661501676238,43.314803555062674,-1.970019873370486,2022-09-19 15:19:00,True,True,2023,2962
1416,236070,1166178,NORMAL,393,46,2022-09-19 15:19:00,46 - TOLOSA HIRIBIDEA-AMERIKA,19/09/2022 15:26,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,902,P15830,151.0,FIT,Ordinario,43.307524368474034,-2.0019350924903376,43.31472611545188,-2.007860726156001,2022-09-19 15:19:00,True,True,2993,4593
1417,236069,1166179,NORMAL,364,18,2022-09-19 15:19:00,18 - TERESA DE CALCUTA,19/09/2022 15:25,7.0,07 - MARQUÉS MIRAFLORES,670,P15773,107.0,FIT,Ordinario,43.325191765467416,-1.9672553004005024,43.31188715,-1.98579525,2022-09-19 15:19:00,True,True,4075,3613
1418,236068,1166180,NORMAL,824,16,2022-09-19 15:19:00,16 - ATARIZAR,19/09/2022 15:33,19.0,19 - FRANTZIA PASEALEKUA,13236,P15705,297.0,FIT,Ordinario,43.3253848399525,-1.965010035980501,43.31803270000001,-1.9721425,2022-09-19 15:19:00,True,True,4104,1589
1419,236067,1166181,FORCED_CLOSED,2,37,2022-09-19 15:20:00,37 - ANDOAIN,19/09/2022 15:20,30.0,30 - HUMBOLDT,5666,P15865,276.0,FIT,Dbizi Ordinario,43.30079153333334,-1.9863418333333336,43.31096728903129,-1.9729834343914845,2022-09-19 15:20:00,True,True,688,1613
1420,236066,1166182,NORMAL,608,20,2022-09-19 15:20:00,20 - TABAKALERA,19/09/2022 15:30,2.0,02 - BRETXA,19261,P32412,785.0,EFIT,Dbizi Ordinario Grupal empresa -5,43.318707794451974,-1.9771545344210149,43.322648421662045,-1.9860350451832176,2022-09-19 15:20:00,True,True,1645,56
1421,236065,1166183,NORMAL,480,25,2022-09-19 15:20:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 15:28,35.0,35 - MUNTO,1369,P32389,767.0,EFIT,Ordinario,43.30776908555436,-1.978446934524166,43.307549944506405,-1.9936997486650567,2022-09-19 15:20:00,True,True,41,3015
1422,236060,1166188,NORMAL,413,37,2022-09-19 15:21:00,37 - ANDOAIN,19/09/2022 15:28,26.0,26 - JAVIER BARKAIZTEGI,16306,P15864,41.0,FIT,Dbizi Ordinario,43.30239817266264,-1.9962359006695751,43.301206731152156,-1.9773788638883707,2022-09-19 15:21:00,True,True,4768,4841
1423,236061,1166187,NORMAL,390,37,2022-09-19 15:21:00,37 - ANDOAIN,19/09/2022 15:27,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,11269,P15732,62.0,FIT,Ordinario (FN 20%),43.302075099249755,-1.990095184074152,43.308517156110156,-2.0052167572934763,2022-09-19 15:21:00,True,True,710,849
1424,236059,1166189,NORMAL,684,19,2022-09-19 15:21:00,19 - FRANTZIA PASEALEKUA,19/09/2022 15:33,52.0,23 - GABRIEL CELAYA PLAZA,12836,P32318,758.0,EFIT,Ordinario,43.31721168556528,-1.970887406969604,43.321290719854424,-1.958511188695866,2022-09-19 15:21:00,True,True,560,1264
1425,236063,1166185,NORMAL,994,17,2022-09-19 15:21:00,17 - SAGASTIEDER,19/09/2022 15:37,9.0,09 - EASO,1243,P32383,773.0,EFIT,Ordinario,43.31203181085436,-1.9637620852418072,43.31390507928185,-1.984269592587062,2022-09-19 15:21:00,True,True,3519,3091
1426,236064,1166184,NORMAL,565,36,2022-09-19 15:21:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,19/09/2022 15:30,46.0,46 - TOLOSA HIRIBIDEA-AMERIKA,2018,P15925,164.0,FIT,Ordinario,43.30418177415197,-1.9934383794582091,43.30113969999999,-2.00644225,2022-09-19 15:21:00,True,True,4749,1665
1427,236062,1166186,NORMAL,1881,12,2022-09-19 15:21:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 15:52,46.0,46 - TOLOSA HIRIBIDEA-AMERIKA,398,P32315,704.0,EFIT,Ordinario,43.32671826558009,-1.9672406879366535,43.29721959759985,-2.0021877809608792,2022-09-19 15:21:00,True,True,950,2557
1428,236058,1166190,NORMAL,936,39,2022-09-19 15:22:00,39 - ZARAUTZ,19/09/2022 15:38,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,6644,P32392,756.0,EFIT,Dbizi Ordinario,43.31130684973775,-2.003930442313548,43.31060638788826,-1.975062797170584,2022-09-19 15:22:00,True,True,1028,3508
1429,236057,1166191,NORMAL,433,29,2022-09-19 15:22:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,19/09/2022 15:29,19.0,19 - FRANTZIA PASEALEKUA,14446,P15863,270.0,FIT,Ordinario,43.30330985478574,-1.9741000450400217,43.319164919002716,-1.9683888035450317,2022-09-19 15:22:00,True,True,5702,1576
1430,236056,1166192,NORMAL,315,12,2022-09-19 15:22:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 15:27,4.0,04 - ANDIA,930,P15827,202.0,FIT,Ordinario,43.31956035000001,-1.972430550000001,43.32203448509904,-1.9864776629039465,2022-09-19 15:22:00,True,True,5379,7
1431,236055,1166193,NORMAL,444,47,2022-09-19 15:22:00,01 - UDALETXEA / AYUNTAMIENTO,19/09/2022 15:30,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,1529,E20056,183.0,FIT,Ordinario,43.322079583067634,-1.9846343341069932,43.31042460571149,-1.9869228768399887,2022-09-19 15:22:00,True,True,3253,3735
1432,236054,1166194,NORMAL,786,44,2022-09-19 15:22:00,44 - BERNARDO ESTORNES,19/09/2022 15:36,4.0,04 - ANDIA,18069,P35473,858.0,EFIT,Dbizi ORDINARIO (FN 20%),43.302859170647594,-2.0067713547157933,43.32256978253204,-1.9912936415310567,2022-09-19 15:22:00,True,True,4869,2854
1433,236051,1166197,NORMAL,712,11,2022-09-19 15:23:00,11 - SAN FRANTZISKO-IPARRAGIRRE,19/09/2022 15:35,38.0,38 - KRISTINA INFANTA,13938,P15774,2.0,FIT,Ordinario,43.32083007102877,-1.9732223877999828,43.31569615,-2.00263485,2022-09-19 15:23:00,True,True,1886,3340
1434,236050,1166198,NORMAL,422,28,2022-09-19 15:23:00,28 - ISABEL II,19/09/2022 15:31,8.0,08 - URDANETA,14944,P32368,776.0,EFIT,Ordinario,43.30529578189761,-1.9763346692253023,43.314999264594434,-1.982802928814995,2022-09-19 15:23:00,True,True,292,5948
1435,236053,1166195,NORMAL,253,11,2022-09-19 15:23:00,11 - SAN FRANTZISKO-IPARRAGIRRE,19/09/2022 15:27,2.0,02 - BRETXA,275,P15711,252.0,FIT,Ordinario,43.32241691454525,-1.9740174346909884,43.324960313544,-1.9828128316819469,2022-09-19 15:23:00,True,True,630,6199
1436,236052,1166196,NORMAL,759,19,2022-09-19 15:23:00,19 - FRANTZIA PASEALEKUA,19/09/2022 15:36,17.0,17 - SAGASTIEDER,1351,P32396,748.0,EFIT,Ordinario,43.31453261928164,-1.9804281449423875,43.31339404583404,-1.9585398674802876,2022-09-19 15:23:00,True,True,6036,3538
1437,236049,1166199,NORMAL,788,38,2022-09-19 15:24:00,38 - KRISTINA INFANTA,19/09/2022 15:37,6.0,06 - ARRASATE,5599,P15998,42.0,FIT,Dbizi Ordinario,43.31322135,-2.00104715,43.323497536385105,-1.985329321271569,2022-09-19 15:24:00,True,True,3874,9
1438,236048,1166200,NORMAL,470,36,2022-09-19 15:24:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,19/09/2022 15:32,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,2985,P32430,742.0,EFIT,Ordinario,43.30715782876458,-1.9882655131393512,43.3144019332061,-1.9862406183751575,2022-09-19 15:24:00,True,True,3746,3068
1439,236047,1166201,NORMAL,560,36,2022-09-19 15:24:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,19/09/2022 15:33,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,12778,P32312,707.0,EFIT,Ordinario Grupal FN o FNE -5,43.29785964067751,-1.9907787485574608,43.30992684375101,-1.9694955512477168,2022-09-19 15:24:00,True,True,6142,448
1440,236046,1166202,NORMAL,446,36,2022-09-19 15:24:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,19/09/2022 15:32,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,1636,P32311,780.0,EFIT,Ordinario,43.30079153333334,-1.9863418333333336,43.31510338353072,-1.9834196683990664,2022-09-19 15:24:00,True,True,688,6069
1441,236045,1166203,NORMAL,1222,41,2022-09-19 15:24:00,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,19/09/2022 15:45,10.0,10 - PEÑA Y GOÑI,22886,P15824,247.0,FIT,Dbizi Ocasional Grupal empresa -5,43.3095455553751,-2.015344819213814,43.322621011983074,-1.970759699939036,2022-09-19 15:24:00,True,True,2436,730
1442,236044,1166204,NORMAL,332,7,2022-09-19 15:24:00,07 - MARQUÉS MIRAFLORES,19/09/2022 15:30,38.0,38 - KRISTINA INFANTA,19674,P32340,759.0,EFIT,Dbizi Ordinario,43.315011380373775,-1.9904268431590573,43.31501308146686,-2.005934312179323,2022-09-19 15:24:00,True,True,2999,830
1443,236036,1166212,NORMAL,204,38,2022-09-19 15:25:00,38 - KRISTINA INFANTA,19/09/2022 15:29,41.0,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,3302,P32390,777.0,EFIT,Ordinario Grupal,43.31532648113697,-2.004365754637395,43.307524368474034,-2.0019350924903376,2022-09-19 15:25:00,True,True,3388,2993
1444,236037,1166211,NORMAL,547,47,2022-09-19 15:25:00,01 - UDALETXEA / AYUNTAMIENTO,19/09/2022 15:34,38.0,38 - KRISTINA INFANTA,12694,P32426,710.0,EFIT,Ordinario,43.31873908980137,-1.9795543685089827,43.32127412599882,-2.008731122562934,2022-09-19 15:25:00,True,True,6179,2053
1445,236038,1166210,NORMAL,878,11,2022-09-19 15:25:00,11 - SAN FRANTZISKO-IPARRAGIRRE,19/09/2022 15:40,27.0,27 - PODAVINES,4793,P32405,739.0,EFIT,Dbizi Ordinario,43.32476593445357,-1.975498084842004,43.301470190053685,-1.9808218824611223,2022-09-19 15:25:00,True,True,592,4693
1446,236041,1166207,NORMAL,410,46,2022-09-19 15:25:00,46 - TOLOSA HIRIBIDEA-AMERIKA,19/09/2022 15:32,42.0,42 - BERIO,11132,P32395,720.0,EFIT,Dbizi Ordinario,43.30464051520193,-2.004126488153934,43.30357050422247,-2.0158258866170438,2022-09-19 15:25:00,True,True,1656,1913
1447,236040,1166208,NORMAL,1260,41,2022-09-19 15:25:00,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,19/09/2022 15:46,10.0,10 - PEÑA Y GOÑI,22885,P15855,48.0,FIT,Dbizi Ocasional Grupal,43.31124266963152,-2.00567096484912,43.322554221258315,-1.9844896234859903,2022-09-19 15:25:00,True,True,6258,61
1448,236042,1166206,NORMAL,1211,52,2022-09-19 15:25:00,23 - GABRIEL CELAYA PLAZA,19/09/2022 15:45,36.0,36 - ERRONDOGAINA / ALTO DE ERRONDO,13241,P32369,805.0,EFIT,Ordinario,43.320743418212004,-1.952016157977628,43.30091612737832,-1.9880087980696304,2022-09-19 15:25:00,True,True,1518,4677
1449,236043,1166205,NORMAL,1779,17,2022-09-19 15:25:00,17 - SAGASTIEDER,19/09/2022 15:54,42.0,42 - BERIO,2570,P32367,755.0,EFIT,Ordinario,43.312569556054775,-1.9580742920482388,43.303935974445054,-2.0130576777594,2022-09-19 15:25:00,True,True,6255,2450
1450,236039,1166209,NORMAL,707,12,2022-09-19 15:25:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 15:37,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,20890,P15814,159.0,FIT,Dbizi Ordinario,43.32298413244346,-1.9717719146674693,43.30948527993636,-1.9807683598218029,2022-09-19 15:25:00,True,True,621,412
1451,236035,1166213,NORMAL,1154,16,2022-09-19 15:26:00,16 - ATARIZAR,19/09/2022 15:45,26.0,26 - JAVIER BARKAIZTEGI,1558,P15915,287.0,FIT,Ordinario Grupal,43.32097774199028,-1.9538514820151736,43.29971714644327,-1.980774772918576,2022-09-19 15:26:00,True,True,1259,4810
1452,236034,1166214,NORMAL,628,3,2022-09-19 15:26:00,03 - SANTA KATALINA PLAZATXOA,19/09/2022 15:36,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,12987,P15849,139.0,FIT,Ordinario,43.322554221258315,-1.9844896234859903,43.31019129698382,-1.9664130080819384,2022-09-19 15:26:00,True,True,61,407
1453,236033,1166215,NORMAL,659,32,2022-09-19 15:26:00,32 - URBIA,19/09/2022 15:37,9.0,09 - EASO,10705,P32337,715.0,EFIT,Ordinario,43.31669155,-1.9652004,43.31427006782796,-1.980607511180751,2022-09-19 15:26:00,True,True,2898,6033
1454,236032,1166216,NORMAL,625,28,2022-09-19 15:26:00,28 - ISABEL II,19/09/2022 15:37,7.0,07 - MARQUÉS MIRAFLORES,3693,P15723,9.0,FIT,Ordinario,43.299922716240886,-1.97895008217686,43.31299825,-1.99415005,2022-09-19 15:26:00,True,True,4840,3675
1455,236031,1166217,NORMAL,1711,43,2022-09-19 15:26:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,19/09/2022 15:55,28.0,28 - ISABEL II,13289,P32374,716.0,EFIT,Ordinario (FN 20%),43.30844673291211,-2.007466398285234,43.30806019362422,-1.980057822107796,2022-09-19 15:26:00,True,True,3082,2847
1456,236028,1166220,NORMAL,260,9,2022-09-19 15:27:00,09 - EASO,19/09/2022 15:32,26.0,26 - JAVIER BARKAIZTEGI,1670,E20045,100.0,FIT,Ordinario,43.31441933875299,-1.9807108460732512,43.30433195,-1.98814355,2022-09-19 15:27:00,True,True,6034,746
1457,236030,1166218,NORMAL,447,7,2022-09-19 15:27:00,07 - MARQUÉS MIRAFLORES,19/09/2022 15:34,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,2804,P32329,721.0,EFIT,Ordinario,43.319550978935396,-1.979340840979788,43.31253478330484,-2.003261819885045,2022-09-19 15:27:00,True,True,460,3358
1458,236029,1166219,NORMAL,556,45,2022-09-19 15:27:00,45 - XABIER LIZARDI,19/09/2022 15:37,24.0,24 - MORLANS,1076,P32376,769.0,EFIT,Ordinario,43.30381052328328,-1.9964377657201884,43.30505038769977,-1.9798508994889088,2022-09-19 15:27:00,True,True,660,382
1459,236027,1166221,NORMAL,396,7,2022-09-19 15:28:00,07 - MARQUÉS MIRAFLORES,19/09/2022 15:35,10.0,10 - PEÑA Y GOÑI,1055,P15887,125.0,FIT,Ordinario,43.31508497430535,-1.985171184102814,43.32230494914547,-1.9777151668165875,2022-09-19 15:28:00,True,True,5973,590
1460,236025,1166223,NORMAL,305,19,2022-09-19 15:28:00,19 - FRANTZIA PASEALEKUA,19/09/2022 15:33,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,13333,P15971,22.0,FIT,Ordinario,43.32193396304539,-1.97408708085495,43.30233781220078,-1.9757995422944643,2022-09-19 15:28:00,True,True,628,6061
1461,236024,1166224,NORMAL,438,9,2022-09-19 15:28:00,09 - EASO,19/09/2022 15:36,28.0,28 - ISABEL II,20956,P15852,277.0,FIT,Dbizi ORDINARIO (FN 20%),43.312278198174106,-1.985733875064402,43.30401156903519,-1.9740142014405568,2022-09-19 15:28:00,True,True,3611,306
1462,236020,1166228,NORMAL,704,28,2022-09-19 15:29:00,28 - ISABEL II,19/09/2022 15:41,7.0,07 - MARQUÉS MIRAFLORES,20374,P15703,189.0,FIT,Dbizi Ordinario,43.30517996366653,-1.9831824188035072,43.31422080230614,-1.9833574941212648,2022-09-19 15:29:00,True,True,4681,5950
1463,236019,1166229,NORMAL,294,9,2022-09-19 15:29:00,09 - EASO,19/09/2022 15:34,28.0,28 - ISABEL II,15916,E20040,102.0,FIT,Dbizi Ordinario,43.31148485819623,-1.98903462520602,43.30392830109292,-1.9806971796389108,2022-09-19 15:29:00,True,True,3717,785
1464,236022,1166226,NORMAL,351,9,2022-09-19 15:29:00,09 - EASO,19/09/2022 15:35,26.0,26 - JAVIER BARKAIZTEGI,19884,E20041,295.0,FIT,Dbizi Ordinario Grupal FN o FNE -5,43.3127446,-1.9840388,43.30761608578441,-1.9815072837904515,2022-09-19 15:29:00,True,True,3616,3591
1465,236023,1166225,NORMAL,1685,40,2022-09-19 15:29:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,19/09/2022 15:57,52.0,23 - GABRIEL CELAYA PLAZA,17015,P32410,746.0,EFIT,Dbizi Ordinario,43.314280946082036,-2.002552497267569,43.319590415382244,-1.9527955410465927,2022-09-19 15:29:00,True,True,529,1083
1466,236021,1166227,NORMAL,349,9,2022-09-19 15:29:00,09 - EASO,19/09/2022 15:35,26.0,26 - JAVIER BARKAIZTEGI,17066,P15788,96.0,FIT,Dbizi Ordinario,43.31465700484619,-1.983480362553484,43.30411561399244,-1.9792642620022995,2022-09-19 15:29:00,True,True,4627,390
1467,236018,1166230,NORMAL,551,9,2022-09-19 15:30:00,09 - EASO,19/09/2022 15:39,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,17050,P15828,87.0,FIT,Dbizi Ordinario,43.311946197642314,-1.9845748126533644,43.30492978872301,-1.97404993305572,2022-09-19 15:30:00,True,True,3610,317
1468,236017,1166231,NORMAL,864,13,2022-09-19 15:30:00,13 - SAN FRANTZISKO- NAFARROA,19/09/2022 15:44,47.0,01 - UDALETXEA / AYUNTAMIENTO,10544,P32370,736.0,EFIT,Dbizi Ordinario Grupal FN o FNE -5,43.32572913850072,-1.97013381589212,43.32387187330179,-1.977801554485676,2022-09-19 15:30:00,True,True,891,599
1469,236016,1166232,NORMAL,968,19,2022-09-19 15:30:00,19 - FRANTZIA PASEALEKUA,19/09/2022 15:46,39.0,39 - ZARAUTZ,22373,P15792,152.0,FIT,Dbizi Ordinario,43.31789711770553,-1.9800463446333576,43.315048240830535,-2.0045493049888434,2022-09-19 15:30:00,True,True,6191,3398
1470,236015,1166234,NORMAL,523,9,2022-09-19 15:30:00,09 - EASO,19/09/2022 15:39,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,271,E20043,90.0,FIT,Ordinario,43.31202304696986,-1.9869734263518417,43.300794717203075,-1.9810121447690252,2022-09-19 15:30:00,True,True,3606,798
1471,236014,1166235,NORMAL,275,35,2022-09-19 15:31:00,35 - MUNTO,19/09/2022 15:36,36.0,36 - ERRONDOGAINA / ALTO DE ERRONDO,12644,P32389,767.0,EFIT,Ordinario,43.306491225674975,-1.9934483682969857,43.299072749882605,-1.9842560668412577,2022-09-19 15:31:00,True,True,4635,4794
1472,236013,1166236,NORMAL,442,8,2022-09-19 15:31:00,08 - URDANETA,19/09/2022 15:39,18.0,18 - TERESA DE CALCUTA,10175,P15806,170.0,FIT,Dbizi Ordinario,43.312576213435676,-1.9830052826090905,43.31832339074271,-1.96983018997874,2022-09-19 15:31:00,True,True,3660,1571
1473,236012,1166237,NORMAL,729,41,2022-09-19 15:31:00,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,19/09/2022 15:44,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,3542,P32390,777.0,EFIT,Ordinario,43.31137605000001,-2.0156264999999998,43.31203605,-1.9879883999999992,2022-09-19 15:31:00,True,True,1993,3696
1474,236011,1166238,NORMAL,781,40,2022-09-19 15:32:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,19/09/2022 15:45,8.0,08 - URDANETA,2189,P15968,19.0,FIT,Ordinario,43.311075319349776,-2.008779347377978,43.31427006782796,-1.980607511180751,2022-09-19 15:32:00,True,True,3316,6033
1475,236010,1166239,NORMAL,528,38,2022-09-19 15:32:00,38 - KRISTINA INFANTA,19/09/2022 15:41,4.0,04 - ANDIA,415,P32340,759.0,EFIT,Ordinario,43.31158535000001,-1.9985253,43.31880434822974,-1.9754089693711883,2022-09-19 15:32:00,True,True,3922,2833
1476,236009,1166241,NORMAL,639,38,2022-09-19 15:33:00,38 - KRISTINA INFANTA,19/09/2022 15:44,10.0,10 - PEÑA Y GOÑI,3248,P32331,705.0,EFIT,Ordinario,43.30948295,-1.99990215,43.322199924305046,-1.972858783388846,2022-09-19 15:33:00,True,True,3967,1634
1477,236008,1166242,NORMAL,525,25,2022-09-19 15:34:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 15:42,36.0,36 - ERRONDOGAINA / ALTO DE ERRONDO,1766,P32325,790.0,EFIT,Ordinario,43.310633554395096,-1.9796597558091065,43.30352910000001,-1.9925316999999991,2022-09-19 15:34:00,True,True,410,856
1478,236007,1166243,NORMAL,537,22,2022-09-19 15:34:00,22 - ANTSO JAKITUNA / SANCHO EL SABIO,19/09/2022 15:43,10.0,10 - PEÑA Y GOÑI,12994,E20056,183.0,FIT,Ordinario,43.31228035,-1.9828369499999992,43.32676687779039,-1.9700353081433652,2022-09-19 15:34:00,True,True,3637,937
1479,236006,1166245,NORMAL,294,40,2022-09-19 15:34:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,19/09/2022 15:39,44.0,44 - BERNARDO ESTORNES,21999,P15860,82.0,FIT,Dbizi Ocasional,43.31385185688693,-2.00157013427722,43.30188007711458,-2.00913957490051,2022-09-19 15:34:00,True,True,3031,1846
